250	21	南宁市	3
251	21	柳州市	3
252	21	桂林市	3
253	21	梧州市	3
254	21	北海市	3
255	21	防城港市	3
256	21	钦州市	3
257	21	贵港市	3
258	21	玉林市	3
259	21	百色市	3
260	21	贺州市	3
261	21	河池市	3
262	21	来宾市	3
263	21	崇左市	3
264	22	海口市	3
265	22	三亚市	3
266	22	省直辖县级行政单位	3
267	23	重庆市	3
268	24	成都市	3
269	24	自贡市	3
270	24	攀枝花市	3
271	24	泸州市	3
272	24	德阳市	3
273	24	绵阳市	3
274	24	广元市	3
275	24	遂宁市	3
276	24	内江市	3
277	24	乐山市	3
278	24	南充市	3
279	24	眉山市	3
280	24	宜宾市	3
281	24	广安市	3
282	24	达州市	3
283	24	雅安市	3
284	24	巴中市	3
285	24	资阳市	3
286	24	阿坝藏族羌族自治州	3
287	24	甘孜藏族自治州	3
288	24	凉山彝族自治州	3
289	25	贵阳市	3
290	25	六盘水市	3
291	25	遵义市	3
292	25	安顺市	3
293	25	铜仁地区	3
294	25	黔西南布依族苗族自治州	3
295	25	毕节地区	3
296	25	黔东南苗族侗族自治州	3
297	25	黔南布依族苗族自治州	3
298	26	昆明市	3
299	26	曲靖市	3
300	26	玉溪市	3
301	26	保山市	3
302	26	昭通市	3
303	26	丽江市	3
304	26	普洱市	3
305	26	临沧市	3
306	26	楚雄彝族自治州	3
307	26	红河哈尼族彝族自治州	3
308	26	文山壮族苗族自治州	3
309	26	西双版纳傣族自治州	3
310	26	大理白族自治州	3
311	26	德宏傣族景颇族自治州	3
312	26	怒江傈僳族自治州	3
313	26	迪庆藏族自治州	3
314	27	拉萨市	3
315	27	昌都地区	3
316	27	山南地区	3
317	27	日喀则地区	3
318	27	那曲地区	3
319	27	阿里地区	3
320	27	林芝地区	3
321	28	西安市	3
322	28	铜川市	3
323	28	宝鸡市	3
324	28	咸阳市	3
325	28	渭南市	3
326	28	延安市	3
327	28	汉中市	3
328	28	榆林市	3
329	28	安康市	3
330	28	商洛市	3
331	29	兰州市	3
332	29	嘉峪关市	3
333	29	金昌市	3
334	29	白银市	3
335	29	天水市	3
336	29	武威市	3
337	29	张掖市	3
338	29	平凉市	3
339	29	酒泉市	3
340	29	庆阳市	3
341	29	定西市	3
342	29	陇南市	3
343	29	临夏回族自治州	3
344	29	甘南藏族自治州	3
345	30	西宁市	3
346	30	海东地区	3
347	30	海北藏族自治州	3
348	30	黄南藏族自治州	3
349	30	海南藏族自治州	3
350	30	果洛藏族自治州	3
351	30	玉树藏族自治州	3
352	30	海西蒙古族藏族自治州	3
353	31	银川市	3
354	31	石嘴山市	3
355	31	吴忠市	3
356	31	固原市	3
357	31	中卫市	3
358	32	乌鲁木齐市	3
359	32	克拉玛依市	3
360	32	吐鲁番地区	3
361	32	哈密地区	3
362	32	昌吉回族自治州	3
363	32	博尔塔拉蒙古自治州	3
364	32	巴音郭楞蒙古自治州	3
365	32	阿克苏地区	3
366	32	克孜勒苏柯尔克孜自治州	3
367	32	喀什地区	3
368	32	和田地区	3
369	32	伊犁哈萨克自治州	3
370	32	塔城地区	3
371	32	阿勒泰地区	3
372	32	新疆省直辖行政单位	3
3552	9	安达市	3
3553	4	安国市	3
3554	18	安陆市	3
3555	26	安宁市	3
3556	16	安丘市	3
3557	4	霸州市	3
3558	9	北安市	3
3559	21	北流市	3
3560	7	北票市	3
3561	7	北镇市	3
3562	4	泊头市	3
3563	21	岑溪市	3
3564	16	昌邑市	3
3565	17	长葛市	3
3566	14	长乐市	3
3567	19	常宁市	3
3568	11	常熟市	3
3569	18	赤壁市	3
3570	25	赤水市	3
3571	24	崇州市	3
3572	12	慈溪市	3
3573	20	从化市	3
3574	8	大安市	3
3575	11	大丰市	3
3576	7	大石桥市	3
3577	18	大冶市	3
3578	18	丹江口市	3
3579	11	丹阳市	3
3580	18	当阳市	3
3581	8	德惠市	3
3582	15	德兴市	3
3583	7	灯塔市	3
3584	17	登封市	3
3585	17	邓州市	3
3586	7	调兵山市	3
3587	4	定州市	3
3588	7	东港市	3
3589	11	东台市	3
3590	21	东兴市	3
3591	12	东阳市	3
3592	24	都江堰市	3
3593	29	敦煌市	3
3594	24	峨眉山市	3
3595	6	额尔古纳市	3
3596	20	恩平市	3
3597	16	肥城市	3
3598	5	汾阳市	3
3599	15	丰城市	3
3600	6	丰镇市	3
3601	7	凤城市	3
3602	12	奉化市	3
3603	14	福安市	3
3604	14	福鼎市	3
3605	14	福清市	3
3606	9	富锦市	3
3607	12	富阳市	3
3608	7	盖州市	3
3609	15	高安市	3
3610	4	高碑店市	3
3611	16	高密市	3
3612	5	高平市	3
3613	20	高要市	3
3614	11	高邮市	3
3615	20	高州市	3
3616	4	藁城市	3
3617	6	根河市	3
3618	8	公主岭市	3
3619	17	巩义市	3
3620	5	古交市	3
3621	24	广汉市	3
3622	18	广水市	3
3623	15	贵溪市	3
3624	21	桂平市	3
3625	7	海城市	3
3626	9	海林市	3
3627	9	海伦市	3
3628	11	海门市	3
3629	12	海宁市	3
3630	16	海阳市	3
3631	28	韩城市	3
3632	18	汉川市	3
3633	21	合山市	3
3634	4	河间市	3
3635	5	河津市	3
3636	20	鹤山市	3
3637	18	洪湖市	3
3638	19	洪江市	3
3639	5	侯马市	3
3640	9	虎林市	3
3641	28	华阴市	3
3642	24	华蓥市	3
3643	20	化州市	3
3644	8	桦甸市	3
3645	4	黄骅市	3
3646	17	辉县市	3
3647	6	霍林郭勒市	3
3648	5	霍州市	3
3649	16	即墨市	3
3650	8	集安市	3
3651	17	济源市	3
3652	4	冀州市	3
3653	24	简阳市	3
3654	12	建德市	3
3655	14	建瓯市	3
3656	14	建阳市	3
3657	11	江都市	3
3658	12	江山市	3
3659	11	江阴市	3
3660	24	江油市	3
3661	11	姜堰市	3
3662	16	胶南市	3
3663	16	胶州市	3
3664	8	蛟河市	3
3665	5	介休市	3
3666	13	界首市	3
3667	11	金坛市	3
3668	19	津市市	3
3669	14	晋江市	3
3670	4	晋州市	3
3671	15	井冈山市	3
3672	11	靖江市	3
3673	8	九台市	3
3674	11	句容市	3
3675	20	开平市	3
3676	7	开原市	3
3677	11	昆山市	3
3678	16	莱西市	3
3679	16	莱阳市	3
3680	16	莱州市	3
3681	12	兰溪市	3
3682	24	阆中市	3
3683	18	老河口市	3
3684	20	乐昌市	3
3685	16	乐陵市	3
3686	15	乐平市	3
3687	12	乐清市	3
3688	20	雷州市	3
3689	19	耒阳市	3
3690	19	冷水江市	3
3691	19	醴陵市	3
3692	11	溧阳市	3
3693	20	连州市	3
3694	19	涟源市	3
3695	20	廉江市	3
3696	17	林州市	3
3697	12	临安市	3
3698	12	临海市	3
3699	8	临江市	3
3700	16	临清市	3
3701	19	临湘市	3
3702	17	灵宝市	3
3703	31	灵武市	3
3704	7	凌海市	3
3705	7	凌源市	3
3706	19	浏阳市	3
3707	14	龙海市	3
3708	16	龙口市	3
3709	12	龙泉市	3
3710	20	陆丰市	3
3711	4	鹿泉市	3
3712	5	潞城市	3
3713	20	罗定市	3
3714	18	麻城市	3
3715	6	满洲里市	3
3716	8	梅河口市	3
3717	17	孟州市	3
3718	19	汨罗市	3
3719	9	密山市	3
3720	24	绵竹市	3
3721	13	明光市	3
3722	9	穆棱市	3
3723	14	南安市	3
3724	4	南宫市	3
3725	15	南康市	3
3726	20	南雄市	3
3727	9	讷河市	3
3728	9	宁安市	3
3729	13	宁国市	3
3730	8	磐石市	3
3731	24	彭州市	3
3732	16	蓬莱市	3
3733	11	邳州市	3
3734	16	平度市	3
3735	12	平湖市	3
3736	21	凭祥市	3
3737	7	普兰店市	3
3738	20	普宁市	3
3739	16	栖霞市	3
3740	11	启东市	3
3741	4	迁安市	3
3742	17	沁阳市	3
3743	31	青铜峡市	3
3744	16	青州市	3
3745	25	清镇市	3
3746	24	邛崃市	3
3747	16	曲阜市	3
3748	25	仁怀市	3
3749	4	任丘市	3
3750	16	荣成市	3
3751	11	如皋市	3
3752	17	汝州市	3
3753	16	乳山市	3
3754	12	瑞安市	3
3755	15	瑞昌市	3
3756	15	瑞金市	3
3757	4	三河市	3
3758	4	沙河市	3
3759	12	上虞市	3
3760	9	尚志市	3
3761	19	韶山市	3
3762	14	邵武市	3
3763	4	深州市	3
3764	12	嵊州市	3
3765	24	什邡市	3
3766	14	石狮市	3
3767	18	石首市	3
3768	16	寿光市	3
3769	8	舒兰市	3
3770	9	双城市	3
3771	8	双辽市	3
3772	20	四会市	3
3773	18	松滋市	3
3774	9	绥芬河市	3
3775	20	台山市	3
3776	11	太仓市	3
3777	11	泰兴市	3
3778	8	洮南市	3
3779	16	滕州市	3
3780	13	天长市	3
3781	9	铁力市	3
3782	11	通州市	3
3783	9	同江市	3
3784	13	桐城市	3
3785	12	桐乡市	3
3786	7	瓦房店市	3
3787	24	万源市	3
3788	17	卫辉市	3
3789	12	温岭市	3
3790	16	文登市	3
3791	20	吴川市	3
3792	11	吴江市	3
3793	9	五常市	3
3794	9	五大连池市	3
3795	4	武安市	3
3796	19	武冈市	3
3797	18	武穴市	3
3798	14	武夷山市	3
3799	17	舞钢市	3
3800	19	湘乡市	3
3801	17	项城市	3
3802	5	孝义市	3
3803	4	辛集市	3
3804	4	新乐市	3
3805	17	新密市	3
3806	7	新民市	3
3807	16	新泰市	3
3808	11	新沂市	3
3809	17	新郑市	3
3810	20	信宜市	3
3811	7	兴城市	3
3812	11	兴化市	3
3813	20	兴宁市	3
3814	28	兴平市	3
3815	26	宣威市	3
3816	6	牙克石市	3
3817	16	兖州市	3
3818	17	偃师市	3
3819	11	扬中市	3
3820	20	阳春市	3
3821	11	仪征市	3
3822	18	宜城市	3
3823	18	宜都市	3
3824	11	宜兴市	3
3825	21	宜州市	3
3826	17	义马市	3
3827	12	义乌市	3
3828	18	应城市	3
3829	20	英德市	3
3830	17	荥阳市	3
3831	14	永安市	3
3832	17	永城市	3
3833	5	永济市	3
3834	12	永康市	3
3835	12	余姚市	3
3836	8	榆树市	3
3837	16	禹城市	3
3838	17	禹州市	3
3839	29	玉门市	3
3840	19	沅江市	3
3841	5	原平市	3
3842	18	枣阳市	3
3843	20	增城市	3
3844	6	扎兰屯市	3
3845	11	张家港市	3
3846	16	章丘市	3
3847	14	漳平市	3
3848	15	樟树市	3
3849	16	招远市	3
3850	9	肇东市	3
3851	18	枝江市	3
3852	18	钟祥市	3
3853	16	诸城市	3
3854	12	诸暨市	3
3855	7	庄河市	3
3856	4	涿州市	3
3857	19	资兴市	3
3858	16	邹城市	3
3859	4	遵化市	3
3905	1	澳门	2
3906	3905	澳门	3
3907	1	香港	2
3908	3907	香港	3
3947	18	仙桃市	3
3954	1	台湾	2
3955	3954	台湾	3
3956	1	海外	2
3957	3956	海外	3
3958	3956	美国	3
3959	3956	加拿大	3
3961	3956	日本	3
3962	3956	韩国	3
3963	3956	德国	3
3964	3956	英国	3
3965	3956	意大利	3
3966	3956	西班牙	3
3967	3956	法国	3
3968	3956	澳大利亚	3
3969	2	东城区	3
3970	2	西城区	3
3971	2	崇文区	3
3972	2	宣武区	3
3973	2	朝阳区	3
3974	2	海淀区	3
3975	2	丰台区	3
3976	2	石景山区	3
3977	2	门头沟区	3
3978	2	房山区	3
3979	2	通州区	3
3980	2	顺义区	3
3981	2	昌平区	3
3982	2	大兴区	3
3983	2	平谷区	3
3984	2	怀柔区	3
3985	2	密云县	3
3986	2	延庆区	3
3987	10	黄浦区	3
3988	10	徐汇区	3
3989	10	长宁区	3
3990	10	静安区	3
3991	10	普陀区	3
3992	10	闸北区	3
3993	10	虹口区	3
3994	10	杨浦区	3
3995	10	宝山区	3
3996	10	闵行区	3
3997	10	嘉定区	3
3998	10	浦东新区	3
3999	10	松江区	3
4000	10	金山区	3
4001	10	青浦区	3
4002	10	奉贤区	3
4003	10	崇明县	3
4004	3	和平区	3
4005	3	河东区	3
4006	3	河西区	3
4007	3	南开区	3
4008	3	红桥区	3
4009	3	河北区	3
4010	3	滨海新区	3
4011	3	东丽区	3
4012	3	西青区	3
4013	3	北辰区	3
4014	3	津南区	3
4015	3	武清区	3
4016	3	宝坻区	3
4017	3	静海县	3
4018	3	宁河县	3
4019	3	蓟县	3
4020	23	渝中区	3
4021	23	江北区	3
4022	23	南岸区	3
4023	23	沙坪坝区	3
4024	23	九龙坡区	3
4025	23	大渡口区	3
4026	23	渝北区	3
4027	23	巴南区	3
4028	23	北碚区	3
4029	23	万州区	3
4030	23	黔江区	3
4031	23	永川区	3
4032	23	涪陵区	3
4033	23	江津区	3
4034	23	合川区	3
4035	23	双桥区	3
4036	23	万盛区	3
4037	23	荣昌县	3
4038	23	大足县	3
4039	23	壁山县	3
4040	23	铜梁县	3
4041	23	潼南县	3
4042	23	綦江区	3
4043	23	忠县	3
4044	23	开县	3
4045	23	云阳县	3
4046	23	梁平县	3
4047	23	垫江县	3
4048	23	丰都县	3
4049	23	奉节县	3
4050	23	巫山县	3
4051	23	巫溪县	3
4052	23	城口县	3
4053	23	武隆县	3
4054	23	石柱土家族自治县	3
4055	23	秀山土家族苗族自治县	3
4056	23	酉阳土家族苗族自治县	3
4057	23	彭水苗族土家族自治县	3
4058	18	潜江市	3
4059	22	三沙市	3
4060	32	石河子市	3
4061	32	阿拉尔市	3
4062	32	图木舒克市	3
4063	32	五家渠市	3
4064	32	北屯市	3
4065	32	铁门关市	3
4066	22	儋州市	3
4067	22	五指山市	3
4068	22	文昌市	3
4069	22	琼海市	3
4070	22	万宁市	3
4071	22	东方市	3
4072	22	定安县	3
4073	22	屯昌县	3
4074	22	澄迈县	3
4075	22	临高县	3
4076	22	琼中黎族苗族自治县	3
4077	22	保亭黎族苗族自治县	3
4078	22	白沙黎族自治县	3
4079	22	昌江黎族自治县	3
4080	22	乐东黎族自治县	3
4081	22	陵水黎族自治县	3
